Product Id,Net Weight,Size,Value,Storage,Packaging Cost,Expiry Period,Length,Height,Width,Volume,Perishable Index,Flammability Index,F145,F7987,F992,Air,Road,Rail,Sea
3M2M7FDeEWvUSj7JzP3qDp,0.077881,D,-0.639451,0,0.10947,0.727981,-0.695871,0.763605,0.763456,-0.060625,-0.92895,0.133629,0.632514,-0.695871,,1,0,0,0
YW2UsoCLmSRMPxcCFqbvnp,0.258258,B,-0.617178,0,0.003906,0.854866,-0.747443,0.797107,0.667759,0.092985,0.419062,-0.007234,0.298909,-0.747443,,1,0,0,0
Qx3kiq9YDg8cbHKneq6MsW,-0.130974,D,-0.542687,0,0.22843,0.406905,-0.821173,0.331022,0.387809,-0.113406,-0.731296,-0.544472,0.829824,-0.821173,-0.113406,1,0,0,0
P8ojbpjfSEPtpgCap5Un6W,-0.084707,B,-0.505143,0,0.219292,0.641668,-0.673105,0.802107,0.716547,-0.212706,0.556399,0.029757,0.183694,-0.673105,,1,0,0,0
UMxpwuYQ39oSiBPZc2fAJR,0.066598,D,-0.599652,0,-0.044868,0.453314,-0.454484,0.662611,0.655445,0.073873,-0.245981,-0.551511,-0.503496,-0.454484,0.073873,1,0,0,0
N6h9BVzCsJnnKmmPudMK2U,0.180799,B,-0.392178,0,-0.032138,,-0.506375,0.624643,0.680641,-0.107558,0.102396,0.954514,0.019434,-0.506375,-0.107558,1,0,0,0
PBw6FSVicWZdfVaka5gW5L,0.291348,E,-0.742546,0,0.146795,0.596489,-0.753951,0.429451,0.288799,0.096584,0.289979,0.495392,-0.075561,-0.753951,0.096584,1,0,0,0
5d3bwE3QTuymUxLaJZVBX9,0.262578,C,-0.425581,0,0.18729,0.37109,-0.577243,0.747876,0.707334,0.093948,0.472832,0.105358,-0.22412,-0.577243,,1,0,0,0
HxD4ZLudPSKP8sBQ2dkhHe,0.100511,B,-0.48849,0,0.066689,0.696412,-0.781742,0.617962,0.684075,0.076572,-0.504563,0.114773,-0.904663,-0.781742,,1,0,0,0
DDUCQrEFSVNJRwJixPBL4k,-0.037408,B,-0.724873,0,0.102724,0.864184,-0.58309,0.793066,0.511159,-0.207225,0.036788,-0.779926,-0.645037,-0.58309,,1,0,0,0
Zc2MffUfQWH2F94BbkAPXW,0.150588,C,-0.647313,0,0.195645,0.586146,-0.847452,0.486559,0.677681,0.145524,-0.276666,-0.267588,0.821173,-0.847452,0.145524,1,0,0,0
4nYqJtwjC7yaogQNRE7w7b,-0.030206,B,-0.64509,0,0.046554,0.39594,-0.640662,0.470853,0.443321,0.091779,0.047839,0.732363,0.583031,-0.640662,0.091779,1,0,0,0
eo7vfAThg47SNv2r5x5u8F,-0.087532,E,-0.883415,0,0.120538,0.496909,-0.576636,0.547118,0.416254,0.196248,-0.141243,-0.221982,0.713251,-0.576636,,1,0,0,0
NHt3kb7KDztQPSJFGRLfie,-0.134289,D,-0.769254,0,0.302258,0.792097,-0.732246,0.487918,0.352801,-0.230517,0.772617,0.509447,0.829114,-141,,1,0,0,0
VVRaNFhxLzamP9Lpunei9d,-0.06393,B,-0.642767,0,0.294665,0.875628,-0.696771,0.410427,0.418639,-0.298621,0.90633,-0.699205,0.409789,-0.696771,,1,1,1,0
PRjFbqEaf2cnezMcyGPwR5,-0.059896,D,-0.853263,0,-0.171417,0.5219,-0.634995,0.807778,0.356397,-0.233843,-0.477696,-0.666456,-0.046292,-0.634995,,1,0,0,0
7MMBRHE6oXWFxZAFsdiZU6,0.067433,B,-0.743895,0,0.273711,0.826628,-0.595771,0.44458,0.328984,-0.273966,-0.115875,0.370718,-0.86661,-0.595771,,0,1,0,0
kQgd6T9cgZup8A8gtt2Ve6,0.236001,B,-0.629941,0,-0.072223,0.670645,-0.783334,0.322809,0.456607,-0.045362,-0.225541,0.559269,0.068044,-0.783334,,1,0,0,0
ULzmLGhVuXbkgrrJWLiS9y,0.35853,C,-0.779785,0,0.077909,0.709219,-0.36348,0.716495,0.486721,-0.250043,-0.941077,0.142337,0.362389,-0.36348,-0.250043,1,0,0,0
3rMyTpKZXcosjRgPrewjQQ,-0.142886,C,-0.598381,0,0.126534,0.861121,-0.774841,0.462459,0.508076,-0.017782,0.714469,-0.500484,0.611016,-0.774841,,1,0,0,0
djWj2Z7khn4d9NWPK7N89U,0.319663,D,-0.680838,0,-0.138048,0.548034,-0.619975,0.626105,0.266122,0.166736,-0.794869,-0.119622,-0.900117,3,0.166736,1,0,0,1
GvbGNGy77C3kuQunUEzDuQ,0.212357,B,-0.549039,0,-0.210506,0.543515,-0.458616,0.329263,0.619282,0.100314,0.509464,0.276162,-0.88204,-0.458616,0.100314,1,0,0,0
GKsExfddE2hx4v6wfrqmvu,-0.021308,C,-0.619996,0,-0.141243,0.843236,-0.678087,0.483792,0.387104,0.12531,-0.924656,0.975291,-0.204036,-0.678087,0.12531,1,0,0,0
TwLjBQGNhJ9pWfHUWFhnLH,0.246805,E,-0.435932,0,0.1805,0.839777,-0.604553,0.458128,0.417737,0.152374,0.35317,0.660129,0.568801,-0.604553,,1,0,0,0
KBN74FfFGe47XrtZdwnTS2,0.103657,C,-0.880095,0,-0.015189,0.870189,-0.469955,0.361031,0.484599,-0.033747,-0.668171,-0.774761,-0.224047,-0.469955,,1,0,0,1
CHPNUCvmxwhooNm5mg4dJp,0.259675,C,-0.462001,0,-0.166938,0.539301,-0.531992,0.458931,0.478262,0.156556,0.907007,-0.672338,-0.111801,-0.531992,,1,1,0,0
ErgmyC2nLvbABJJmXWggRh,0.278993,E,-0.565337,0,0.101298,0.612997,-0.641102,0.62071,0.673889,-0.277553,-0.029022,0.860402,0.372336,-0.641102,-0.277553,1,1,0,0
7mcyCMv7JQEPVMyiLyfvkM,-0.054299,E,-0.424592,0,0.046737,0.545493,-0.34034,0.388775,0.293169,0.1295,-0.95135,-0.045349,0.771283,-0.34034,,1,1,0,0
bge4BgpEk6LTSPrXLkYiL2,0.216494,D,-0.403021,0,-0.099544,0.750835,-0.586481,0.300806,0.48856,-0.176548,,0.086282,-0.358194,-0.586481,,1,1,0,0
NwXD4pKNReGu9giNGC5mYs,-0.070054,D,-0.490388,0,0.072505,0.597037,-0.62088,0.310972,0.404074,-0.248588,-0.119048,0.605714,0.988385,-0.62088,,1,1,1,1
S9fVv8L8i3EbtTsGxhXzFP,-0.15449,A,-0.647521,0,0.067783,0.732191,-0.339162,0.457823,0.318689,-0.051946,0.51984,0.694114,0.331036,-0.339162,-0.051946,1,1,0,0
Kfy9cbHFBzqSWGVE8qSppz,-0.015186,D,-0.380377,0,0.127898,0.378407,-0.676231,0.703086,0.65304,-0.250631,0.526906,0.365588,-0.637668,-0.676231,-0.250631,1,0,0,0
kK5ZseYqUZKgF8CqfXb6fv,0.189833,E,-0.809322,0,0.210011,0.734919,-0.365599,0.694378,0.359325,0.158407,0.964097,-0.383677,0.864011,83,0.158407,1,0,0,0
SvL2cEJSHGgzpasp38xBB6,0.10243,E,-0.724878,0,-0.064581,0.49924,-0.757441,0.659416,0.305289,-0.298555,-0.665603,-0.508128,-0.88709,-0.757441,-0.298555,1,0,0,0
K43UccRkkQkPyXgZzcBMPc,0.10049,D,-0.439099,0,0.089528,0.460923,-0.467185,0.305658,0.736459,0.110619,-0.481389,0.499998,0.757294,-0.467185,0.110619,1,0,0,0
gbqhKL2ZkngmgT7SYAADiK,0.018028,E,-0.437732,0,-0.19141,0.831648,-0.579663,0.373763,0.587579,-0.002478,-0.549288,0.393936,-0.155927,239,-0.002478,1,1,0,0
9HATbdD4uUFRGPX5XB9f8W,0.048897,C,-0.764143,0,-0.111759,0.544048,-0.646184,0.537987,0.561254,0.097659,0.195055,-0.543189,-0.306588,-0.646184,0.097659,1,0,0,0
9DYLjxpNkVv7BFWPGb77vr,0.325766,E,-0.605862,0,0.174753,0.80069,-0.728581,0.627443,0.56547,-0.046697,0.23277,-0.715016,-0.551738,-0.728581,-0.046697,1,0,0,0
FqC9aK3sKEYyRcgsGKC6cy,0.344555,E,-0.491193,0,0.05439,0.835885,-0.359695,0.339709,0.268697,0.156017,-0.048886,-0.632067,0.131467,-0.359695,0.156017,1,1,0,0
e2M34UL4WWWFfFbjo5WnyT,0.128214,E,-0.857109,0,0.197299,,-0.809209,0.798919,0.765756,0.005719,-0.7147,0.704006,-0.824443,-0.809209,,1,0,0,0
FUpBCghe2BT422MhjzepHr,0.175114,E,-0.467133,0,-0.120129,0.872794,-0.46383,0.331878,0.502342,0.158484,0.57159,-0.559795,-0.088453,-0.46383,0.158484,1,1,0,0
254obStnv2zTaPH7BKXwYT,0.25245,D,-0.68404,0,0.168228,0.68186,-0.423067,0.638829,0.603685,-0.04935,0.934669,-0.478717,0.338502,-0.423067,-0.04935,1,0,0,0
LNSoQxMXuV4iwRFMpeF6PY,0.119932,B,-0.883058,0,-0.139121,0.775218,-0.472665,0.374079,0.571176,-0.289498,-0.897533,-0.693388,-0.112111,-0.472665,-0.289498,1,0,0,0
D6MnChLNry8sGRWA6JNot6,0.131967,C,-0.409366,0,-0.04711,0.561159,-0.435172,0.338191,0.75337,-0.154583,0.238882,0.253895,-0.909284,-0.435172,-0.154583,1,0,0,0
8RasAwierKb5KVEK4FTeQj,-0.106764,E,-0.7417,0,0.057821,0.698595,-0.460631,0.304304,0.4272,0.004056,-0.690761,0.740548,-0.254077,-0.460631,,1,0,0,0
63YzqrwHo3p8UzxzY7F4oo,0.217561,D,-0.555055,0,0.230899,0.870686,-0.646376,0.564456,0.58065,-0.264984,0.010862,-0.77656,-0.358564,-0.646376,,1,1,0,0
4EipktiNF5k7Kvwyd8h4BU,-0.059071,E,-0.675472,0,-0.0968,0.617367,-0.537146,0.525761,0.62983,-0.281492,0.385074,-0.871541,0.330227,-0.537146,-0.281492,1,0,0,0
AXBbA76cL4k26Zw92CYJzw,0.097618,B,-0.874147,0,-0.121439,,-0.60888,0.491068,0.658346,-0.063493,-0.681985,0.453029,-0.419126,-0.60888,,1,1,0,0
nJrz26EEizEG7ofPWo7hjE,0.223562,B,-0.771835,0,-0.082145,0.821712,-0.720072,0.68331,0.407951,-0.033166,-0.626129,-0.942846,-0.98763,-0.720072,-0.033166,1,0,0,0
HyERKBysqYsS2DK3PyACiQ,0.312481,E,-0.700681,0,-0.061796,0.627193,-0.607231,0.328263,0.439409,0.219418,0.260357,0.359289,-0.157191,-227,,1,0,0,0
3RJKJpaVbC8u55awfUYXCs,-0.094797,B,-0.887521,0,0.302905,0.688091,-0.628729,0.29656,0.633541,0.066256,-0.711021,-0.222964,0.8071,205,0.066256,1,0,0,0
ABU69acWrSr5unsHbuocVG,0.18968,C,-0.568999,0,-0.209714,0.594813,-0.516603,0.564602,0.575645,0.004357,-0.014972,0.851119,-0.409441,-0.516603,0.004357,1,1,0,0
BJFnTwiBTzUQ4NW75vUJkZ,0.217189,E,-0.427856,0,-0.033299,0.512924,-0.466444,0.305752,0.750157,0.056842,0.460081,-0.323942,0.518126,-272,0.056842,1,0,0,0
bwh8sMx3hqGw75vnmiC9Ca,0.039864,E,-0.727931,0,0.261246,0.842662,-0.655086,0.467052,0.499949,0.161708,-0.451508,-0.027454,0.068105,-0.655086,0.161708,1,0,0,0
ZJsUpMbYhfWdxuqE7GEpYw,-0.001866,A,-0.459442,0,-0.182675,0.857353,-0.803148,0.503718,0.546108,-0.260891,-0.542976,0.235564,0.545857,-0.803148,-0.260891,1,0,0,0
WcSL7GKQtDzmY5myMatazU,0.167435,E,-0.859942,0,-0.04431,0.795789,-0.545542,0.535353,0.292614,0.127374,-0.210451,-0.236741,0.51642,-96,,1,0,0,0
4CLoBxon8bU3YK4UUcxZgX,-0.129629,E,-0.486629,0,-0.151162,0.85127,-0.685175,0.404559,0.445153,0.202045,0.217404,0.951179,-0.027838,-0.685175,0.202045,1,0,0,0
U22yztd7tzyK7VC35oLU5V,0.245389,C,-0.43597,0,0.251149,0.424131,-0.480263,0.789889,0.662525,0.000481,-0.554508,0.567033,-0.358688,-0.480263,0.000481,1,0,1,0
WXkixQZEjhQ3PKzmGTdHGU,0.301196,E,-0.587217,0,0.17482,0.404223,-0.549812,0.636125,0.755763,-0.061939,-0.58939,-0.678814,0.974028,-0.549812,-0.061939,1,0,0,0
2EzozZjCp9AZJhUwXZt3Ks,0.037754,B,-0.493749,0,0.250106,0.371632,-0.46366,0.6767,0.28266,-0.226256,0.668382,0.073763,-0.922474,-0.46366,,1,0,0,0
H4XVgZ6bsV93pvkUGGfYSe,0.338567,D,-0.695357,0,-0.191286,0.847953,-0.68994,0.745038,0.330714,-0.133448,0.239416,0.881875,-0.200342,-0.68994,,1,0,0,0
ffUN9YptqvdCtzQHHFVyXD,0.293919,C,-0.631228,0,-0.017794,0.881765,-0.574411,0.623756,0.615355,-0.080266,0.43497,-0.617502,-0.212742,-0.574411,-0.080266,1,0,0,0
k3cbmbHu7N6Fw2duSA2cH9,-0.033498,B,-0.378264,0,-0.167587,0.764596,-0.74797,0.496233,0.326376,-0.231337,-0.085207,-0.726904,0.727128,-17,-0.231337,1,0,0,0
5AhaFn6u5pVxaQac7eXwDU,-0.154933,C,-0.39998,0,0.207101,0.667231,-0.606425,0.721737,0.455801,-0.285635,0.367784,0.236774,-0.458611,-0.606425,-0.285635,1,0,0,0
aH5mUhJbfmWGuaJqJqnWqe,0.116955,D,-0.708443,0,0.230937,0.720282,-0.374772,0.422436,0.557042,0.012251,-0.987562,-0.964137,0.345436,-0.374772,0.012251,1,0,0,0
aNCNXFop4HMo7w2VPykPaD,0.262101,B,-0.480889,0,0.230138,0.818704,-0.549906,0.614929,0.446256,-0.039725,0.690351,0.194318,-0.541077,-0.549906,-0.039725,1,0,0,0
gASSeWuxREnoUNYBgT5mSY,0.202815,C,-0.516571,0,-0.15954,0.840139,-0.779711,0.528287,0.489232,-0.221862,,0.083715,0.848124,-0.779711,,1,0,0,0
KErvh52qqmwiC7uvRpeKQ3,-0.161959,E,-0.837409,0,0.144629,0.795994,-0.385549,0.420074,0.559837,-0.155236,0.639455,-0.79549,-0.856499,-0.385549,-0.155236,1,0,0,0
QMZGecSfJrzCnMNkArFbTh,0.053283,C,-0.459638,0,-0.137054,0.756573,-0.479707,0.652328,0.322658,0.07842,-0.360299,-0.923776,0.976546,-0.479707,0.07842,1,0,1,0
M9MF3osrLVvHkBBRYz6wGm,0.333446,D,-0.570206,0,-0.086672,0.712116,-0.813195,0.454087,0.666966,-0.295107,0.083229,0.200978,0.093352,-0.813195,,1,0,0,0
AKEBWynp2b9stjavyUCzVN,-0.025583,C,-0.75248,0,-0.182325,0.73045,-0.518883,0.574343,0.301945,0.088139,-0.030094,-0.999427,-0.071995,-0.518883,0.088139,1,0,0,0
5pw24awMoCMZGbXcXCN32n,0.298535,E,-0.766786,0,0.030754,0.630583,-0.810132,0.350748,0.524447,0.147807,0.496303,-0.335538,0.829276,284,0.147807,1,0,0,0
fuBCxi49jBQBQWFt7CWFPB,-0.032667,D,-0.569884,0,0.228802,0.496182,-0.363145,0.762884,0.680111,-0.020703,-0.286525,-0.401503,-0.44292,-0.363145,-0.020703,1,0,0,0
SSk5H6BAtKJLS7KJJiBn9z,0.133525,D,-0.377287,0,0.271189,0.466664,-0.409123,0.571153,0.26811,-0.11592,0.191162,-0.56763,0.359607,-0.409123,-0.11592,1,0,0,0
SuZitDBJLM9M4tFUcogkYJ,0.339966,E,-0.871092,0,0.207845,0.70098,-0.631743,0.577329,0.710983,-0.198685,-0.409763,-0.45741,-0.88144,-0.631743,,1,0,0,0
6fLVy24aGpWfKGM4MCAYaV,-0.072387,E,-0.864532,0,0.178101,0.686749,-0.385181,0.420527,0.733933,0.174798,0.886319,0.554697,0.175718,-0.385181,0.174798,1,0,0,0
fuWQZPdqH7QnJUo4Dj3uVP,0.003396,D,-0.655744,0,-0.096009,0.47381,-0.459823,0.613097,0.399295,0.054695,0.201784,0.868617,-0.331307,-0.459823,,1,0,0,0
PDKrVfCMqxsmfHUvYtagrE,0.352111,E,-0.63347,0,-0.127112,0.489385,-0.39709,0.344131,0.411143,0.042386,0.613449,0.918608,-0.340575,-0.39709,0.042386,1,1,0,0
jc76zDVdn6MGG6MmuzDVkK,0.14049,D,-0.594208,0,0.02445,0.566851,-0.747632,0.627838,0.557424,-0.199431,-0.313541,0.727958,-0.93241,-0.747632,-0.199431,1,0,0,0
krfiC6g3E6ihE74HMuJVhV,0.150692,B,-0.519345,0,0.170457,0.595763,-0.717609,0.380986,0.260403,-0.152291,0.65268,-0.648145,0.516217,-0.717609,,1,0,0,0
3WejUhzepnyUEhG2sY3GHp,0.171898,E,-0.567887,0,-0.031903,0.570427,-0.84107,0.385486,0.538695,-0.145008,-0.351993,0.37471,0.788196,-0.84107,-0.145008,1,0,0,0
a9dzoZMhn4YeisxbeoQaxa,0.271244,A,-0.5856,0,0.112434,0.49118,-0.625957,0.607407,0.651254,0.083399,-0.118066,0.603162,0.27603,-0.625957,0.083399,1,0,0,0
5eT8fnd3JLvzUARhw7mU2P,0.266305,D,-0.514324,0,0.262283,0.634424,-0.659466,0.486967,0.501902,-0.273324,-0.496681,0.001848,0.883422,-0.659466,-0.273324,1,0,1,1
PLhyfqckNRA8EXoDJBrEsd,-0.092705,D,-0.387107,0,-0.149876,0.596553,-0.512852,0.575236,0.598568,-0.174,0.595433,-0.910721,-0.104648,-0.512852,-0.174,1,0,0,1
WrZww3Kb82QvfdtzzbtPDn,0.003635,D,-0.60078,0,-0.123802,0.606871,-0.711451,0.295501,0.677942,-0.101506,-0.649229,0.86556,-0.591022,-0.711451,,1,0,0,0
FvozFttrNKz5kmazdE9y4H,0.059377,D,-0.888858,0,-0.187832,0.77167,-0.57122,0.659001,0.768752,0.093953,-0.330103,0.665804,0.638822,-0.57122,,1,0,0,0
c73t4nUH4tzoLmbevMfWFZ,-0.006394,D,-0.818252,0,-0.16251,0.783177,-0.725416,0.410953,0.753147,-0.14927,0.087417,0.58068,-0.770254,-0.725416,,1,1,0,0
5RzJnDtyaovYVewUd5uvku,0.011474,E,-0.585514,0,0.072135,0.708632,-0.805527,0.734381,0.688877,-0.188279,0.834906,0.463149,-0.478383,-0.805527,-0.188279,1,0,0,0
7dm4kzT5xL9WZMGgMFRU7q,-0.150708,C,-0.752946,0,0.11571,0.609391,-0.419233,0.805882,0.638268,-0.272958,0.498198,0.745777,0.805895,-0.419233,-0.272958,1,0,0,0
JKUvmhbKhpp9yBmQFJQN7H,0.147919,D,-0.843784,0,-0.106685,0.453113,-0.698943,0.418072,0.574105,-0.247752,-0.144383,0.539958,0.18141,-0.698943,-0.247752,1,0,0,0
HQGCfyuwGjiJ3RocGhnUx2,0.275724,A,-0.680505,0,0.227372,0.653479,-0.63931,0.544063,0.499571,-0.070252,-0.430805,-0.404304,-0.416574,-0.63931,-0.070252,1,0,0,0
4ka8fUHCwF2bSzhoaCmzZj,0.345703,C,-0.632652,0,0.01953,0.714272,-0.367795,0.505762,0.409918,0.070722,0.499232,-0.277668,-0.135514,-207,,1,1,0,0
RPcmjGn988BDbv2EYrQ9hi,0.276526,E,-0.550118,0,0.008179,0.390946,-0.654011,0.416982,0.283967,-0.215196,-0.525293,0.332514,-0.206323,-0.654011,-0.215196,1,0,0,0
XEHQNKjtrf8ryVkAP2nPD2,0.036997,B,-0.445615,0,0.122571,0.8071,-0.690671,0.798041,0.603375,-0.203018,-0.711804,0.465699,-0.282268,-0.690671,,1,0,0,0
FD8SwhNcM5bvZ3c5wRCFA2,0.345653,C,-0.555187,0,0.200175,0.388654,-0.817637,0.444957,0.299725,-0.230355,0.157995,-0.477884,-0.442925,-0.817637,-0.230355,1,0,0,0
3SyyYpk3FZBEgBguKUtrwp,-0.144338,B,-0.850649,0,-0.011282,0.561145,-0.751938,0.314652,0.671572,0.114628,0.018167,0.313107,-0.541739,-0.751938,0.114628,1,0,0,0
AZsFuTP6XYLZaqMaqVmTsg,0.315661,B,-0.813313,0,-0.011635,0.827653,-0.66947,0.739978,0.549603,0.185579,0.740218,0.550797,0.416761,-0.66947,,1,1,0,0
iJXeaug5BbBNPCsBsrLcRT,0.049677,E,-0.388648,0,0.295805,0.584261,-0.633524,0.701599,0.498278,-0.172182,0.831765,0.913798,0.145783,-0.633524,,1,0,0,0
C6bo4Ppv5ZizayMhgjYv3L,0.170053,E,-0.60681,0,0.193156,0.467898,-0.620584,0.442036,0.480725,0.097235,0.192373,-0.078845,-0.005164,-0.620584,0.097235,1,1,0,0
CF7nAcARaJx3pCh78bqxVj,0.0644,D,-0.656776,0,-0.074179,0.405876,-0.6924,0.770291,0.355229,0.081923,-0.997374,0.462769,0.828657,-0.6924,,1,0,0,0
iYBj4c8Aeds6x5XiDLx4Pn,0.124943,D,-0.80765,0,0.107044,0.481928,-0.365378,0.552528,0.630864,-0.014443,-0.199272,-0.845665,-0.966114,-0.365378,-0.014443,1,0,0,0
8F9ApFpwF5dYQMPumomXVv,0.304954,C,-0.854018,0,0.112886,0.609333,-0.7281,0.637568,0.332406,-0.135605,-0.569815,-0.352161,0.610713,10,,1,1,0,0
oDwaPVCP56ZNURBrjFm44K,0.061459,C,-0.895737,0,0.073926,0.860025,-0.520828,0.390733,0.708454,-0.13212,-0.574173,-0.499306,-0.706056,-291,-0.13212,1,0,0,0
ku9FeDV7QbwnxDr8APhMmL,-0.071976,C,-0.49751,0,0.278192,0.691336,-0.62647,0.520576,0.377847,0.065467,,0.03652,-0.250912,-0.62647,0.065467,1,0,0,0
mrKuk8B6nVTgP3U3dadKJW,0.228818,A,-0.751501,0,0.18188,0.633575,-0.511344,0.788845,0.476058,0.187654,-0.154103,-0.494072,0.72365,-0.511344,0.187654,1,0,0,0
KVkfs4dJUy5QQNfS6oiXWK,0.168198,C,-0.821192,0,-0.056069,0.643857,-0.668264,0.684069,0.375173,0.194728,0.537897,0.560574,-0.981158,-0.668264,,1,0,0,1
fdFoca4E9CWmonQBk4ncT4,0.349165,D,-0.466617,0,0.203658,,-0.613788,0.39413,0.291959,-0.186641,-0.496597,-0.083571,0.086274,-0.613788,-0.186641,0,1,0,0
63KWNiXBb8Lo645LtiWH73,0.207085,B,-0.503147,0,-0.1289,0.69652,-0.445787,0.406012,0.275769,0.058939,0.580634,0.08997,0.262155,124,0.058939,0,1,0,0
75XXyzpvEQRfG5iAqbg4Yj,0.034319,E,-0.777018,0,-0.1439,0.646372,-0.475263,0.340031,0.650288,-0.234945,0.623392,0.336348,-0.662376,-0.475263,-0.234945,1,0,0,0
QfzMqiongjvtDmcjYYbcCx,0.004841,E,-0.555304,0,0.12792,0.828706,-0.758761,0.453157,0.647042,-0.094148,-0.696425,0.727332,0.991399,-0.758761,-0.094148,1,1,0,1
Uzs5ULkzgEhWbhncAP8KFb,-0.029,C,-0.695016,0,0.218999,0.381984,-0.759344,0.362524,0.477866,-0.241003,0.297606,0.588822,-0.966748,-0.759344,,1,0,0,0
bCzo8UeN4Rt8mdxobNGTvZ,0.225698,D,-0.794752,0,0.239615,0.380895,-0.555992,0.530074,0.450978,0.198563,0.144956,-0.435083,0.567816,-0.555992,,1,1,0,0
Yr9UqbEvC5eZibfWX8QnLa,0.024058,C,-0.850431,0,0.081364,,-0.505064,0.708613,0.632792,0.175122,-0.948596,-0.27714,0.865528,-0.505064,0.175122,1,0,0,0
DxNkPbbLV2vWqGZGciq37E,-0.101611,D,-0.413035,0,0.222373,0.869504,-0.453552,0.505343,0.707706,-0.169561,0.371744,0.363421,-0.018446,-135,,1,0,0,0
dVs5XBrKfK4cHVXXGUFPqZ,0.285348,E,0.60182,-1,-0.113023,-0.559227,-0.295766,0.015461,0.482924,-0.74293,0.422384,0.102193,0.044108,-0.295766,,0,1,0,0
XAohmtLzEkntf73DuhncX7,0.19473,E,0.519448,0,-0.280965,-0.033891,0.235547,-0.532905,-0.442906,0.10533,,-0.460997,-0.016726,0.235547,,0,1,1,0
N9YELxemGpneVRQ2Bd7wXf,-0.017087,E,-0.625261,-1,-0.47816,-0.473301,0.787547,0.212705,-0.560715,0.196786,-0.060126,0.788272,0.052323,0.787547,,0,1,0,0
7cFzQEodSbdecPXBLyXdEu,-0.444087,E,0.478695,-1,0.74844,0.272078,-0.497679,0.002654,0.566372,0.330399,0.083579,0.554137,-0.64942,-0.497679,,0,1,0,0
dKqJ6jT79fBMULXHhiRWzM,-0.176813,C,-0.71465,-1,-0.150313,-0.237454,-0.416336,0.382533,-0.245433,-0.88554,0.831874,0.48083,0.721615,-0.416336,,1,1,0,1
kdQ7PDbgnv9ixv2cJp4uwd,-0.924411,D,-0.257968,0,-0.423807,0.827054,-0.144945,0.426233,0.587661,0.227107,0.964202,0.340221,0.720608,-0.144945,0.227107,0,1,0,1
YyRXwXAsovFuZeYJksEo4X,0.276062,B,-0.182847,-1,-0.370916,-0.311086,0.008275,-0.454099,-0.923892,-0.775357,-0.002377,0.318727,-0.579973,0.008275,-0.775357,0,1,0,0
id9t5QnohnR9CKuCVXjRfQ,0.092344,D,0.498884,0,0.116594,0.019883,0.267787,-0.679579,0.287159,0.362406,-0.788441,-0.254919,0.708747,0.267787,,0,1,0,0
kbLesNmZBmsLAmMGWErr2E,0.33501,B,0.024872,-1,0.248331,-0.45781,0.277236,-0.162137,-0.090975,-0.879121,-0.064031,-0.197024,-0.728894,0.277236,,0,1,0,0
mKTiJXHRkdfTR5t85DmSzA,0.15809,A,-0.055584,-1,0.26226,-0.521452,0.210993,-0.032795,-0.51357,0.04835,-0.067818,0.675126,0.20669,0.210993,0.04835,0,1,1,1
4AatwdRYUhR3o8hQKaYyk2,0.131592,C,0.585511,0,0.000123,-0.47027,-0.204046,-0.03477,0.371688,0.016645,-0.9533,0.633157,-0.002626,-0.204046,,0,1,1,1
HwNTQbPYmZsmEXGQadgxz3,-0.615988,C,0.387605,-1,0.475776,-0.438403,-0.509107,-0.833614,0.306965,0.486276,-0.846285,0.037186,-0.226171,-0.509107,,0,1,0,1
TwSEHBMbJRCnjyzyBmbjfA,-0.609208,D,-0.092789,-1,0.750477,-0.328583,0.875423,-0.904158,-0.522184,-0.130996,-0.872334,0.217101,0.47766,0.875423,-0.130996,0,1,1,0
6pTgMFyh8mzPWNRqgPpVjA,0.096963,E,-0.008433,-1,0.358872,0.317385,-0.118704,0.384027,0.312027,0.471216,-0.883187,0.695024,0.085966,-0.118704,,0,1,0,0
jpjytMR8bDF6yvsQ4YvDaH,-0.697071,D,0.45267,-1,0.403886,-0.194926,-0.227915,0.126051,0.391906,0.404205,-0.953075,-0.390373,0.148408,-0.227915,,0,1,0,0
naRfSc7EB2gvwrnKaF9HCi,-0.641656,D,-0.710156,-1,0.553123,-0.20499,-0.36841,-0.301971,-0.653059,-0.544646,-0.258299,0.324945,-0.615167,-0.36841,-0.544646,0,1,0,0
6ZADB9xNPhMqY9pny2JLBF,0.401997,E,0.027687,-1,0.61136,,-0.608549,-0.186631,-0.140475,0.38646,-0.982442,0.465846,0.663048,-0.608549,,0,1,0,0
QA6De9DL4uXCLieWhSnHDb,0.158192,C,-0.126982,-1,0.758309,0.45626,0.831243,-0.408917,0.273456,-0.876189,-0.275665,0.637262,0.900164,0.831243,,1,1,0,0
86PUNeKGN8PLRbjFPbQ8jP,0.438862,B,-0.096416,0,0.752652,0.797758,0.14144,0.324208,-0.434038,0.042811,0.152724,-0.216457,0.916425,0.14144,0.042811,0,1,0,0
5uDYuTKWpdpAdjfjXFyxrp,-0.108978,C,-0.035678,-1,0.120546,-0.467624,0.690445,0.432751,-0.883294,-0.334862,0.482946,-0.751986,-0.869119,0.690445,-0.334862,0,1,0,1
YKEGBcEuvgfQy5dbbH748g,0.431895,E,0.483507,-1,0.783767,0.748377,0.002067,-0.192732,-0.891835,0.425204,-0.991321,0.50159,0.77812,0.002067,,1,1,1,0
